"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"572471c1cf58f10827d30b6d","A buried spruce forest provides evidence at the stand and landscape scale for the effects of environment on vegetation at the Pleistocene/Holocene boundary","Journal of Ecology","Pregitzer, Kurt S.; Reed, David D.; Bornhorst, Theodore J.; Foster, David R.; Mroz, Glenn D.; Mclachlan, Jason S.; Laks, Peter E.; Stokke, Douglas D.; Martin, Patrick E.; Brown, Shannon E.","1","http://doi.wiley.com/10.1046/j.1365-2745.2000.00432.x","Wiley","10.1046/j.1365-2745.2000.00432.x","February 2000","Damaged and unknown pollen made up < 5% of  the total number of grains examined.","13969"
"570e37dbcf58f13bb84a6371","The history and vegetation dynamics of a yew wood (Taxus baccata L.) in S.W. Ireland","New Phytologist","MITCHELL, F. J. G.","1","http://doi.wiley.com/10.1111/j.1469-8137.1990.tb00486.x","Wiley","10.1111/j.1469-8137.1990.tb00486.x","July 1990","examined twenty Taxus stumps of  trees from the wood which had been killed by sika  DISCUSSION  deer damage","7445"
"5a9676e2cf58f17264fae864","New evidence for Late Pleistocene human exploitation of Jefferson's Ground Sloth ( Megalonyx jeffersonii ) from northern Ohio, USA","World Archaeology","Redmond, Brian G.; McDonald, H Gregory; Greenfield, Haskel J.; Burr, Matthew L.","5","http://www.tandfonline.com/doi/abs/10.1080/00438243.2012.647576","Taylor and Francis","10.1080/00438243.2012.647576","2012 03","Each element was visually examined for signs of cultural or natural modi<U+FB01>cation and carnivore damage.","7288"
"5a9676e2cf58f17264fae864","New evidence for Late Pleistocene human exploitation of Jefferson's Ground Sloth ( Megalonyx jeffersonii ) from northern Ohio, USA","World Archaeology","Redmond, Brian G.; McDonald, H Gregory; Greenfield, Haskel J.; Burr, Matthew L.","5","http://www.tandfonline.com/doi/abs/10.1080/00438243.2012.647576","Taylor and Francis","10.1080/00438243.2012.647576","2012 03","Subaerial weathering was the only type of post-depositional damage observed on the femur.","7288"
"5a9676e2cf58f17264fae864","New evidence for Late Pleistocene human exploitation of Jefferson's Ground Sloth ( Megalonyx jeffersonii ) from northern Ohio, USA","World Archaeology","Redmond, Brian G.; McDonald, H Gregory; Greenfield, Haskel J.; Burr, Matthew L.","5","http://www.tandfonline.com/doi/abs/10.1080/00438243.2012.647576","Taylor and Francis","10.1080/00438243.2012.647576","2012 03","There is no evidence of root or worm etching, another commonly found damage on contemporary bone assemblages","7288"
"5a9676e2cf58f17264fae864","New evidence for Late Pleistocene human exploitation of Jefferson's Ground Sloth ( Megalonyx jeffersonii ) from northern Ohio, USA","World Archaeology","Redmond, Brian G.; McDonald, H Gregory; Greenfield, Haskel J.; Burr, Matthew L.","5","http://www.tandfonline.com/doi/abs/10.1080/00438243.2012.647576","Taylor and Francis","10.1080/00438243.2012.647576","2012 03","Ground Sloth 91 Figure 13 Close-up view of tool marks on anterodistal surface of left femur showing damage","7288"
"5a9676e2cf58f17264fae864","New evidence for Late Pleistocene human exploitation of Jefferson's Ground Sloth ( Megalonyx jeffersonii ) from northern Ohio, USA","World Archaeology","Redmond, Brian G.; McDonald, H Gregory; Greenfield, Haskel J.; Burr, Matthew L.","5","http://www.tandfonline.com/doi/abs/10.1080/00438243.2012.647576","Taylor and Francis","10.1080/00438243.2012.647576","2012 03","Non-human damage to the skeletal remains is limited to a few claw marks on the proximal left femur by","7288"
"5d8f52d69b61cfaf2eb10d2f","The origins of nomadic pastoralism in the eastern Jordanian steppe: a combined stable isotope and chipped stone assessment","Levant","Miller, Holly; Baird, Douglas; Pearson, Jessica; Lamb, Angela L.; Grove, Matt; Martin, Louise; Garrard, Andrew","1","https://www.tandfonline.com/doi/full/10.1080/00758914.2019.1651560","Taylor and Francis","10.1080/00758914.2019.1651560","","retention and type of cortex of each piece was recorded, along with distinguishable modifications or use damage","19238"
"58cbacc8cf58f125842f801b","Sigmodont rodents (Mammalia; Muroidea; Sigmodontinae) from the Pliocene (early Blancan) Verde Formation, Arizona","Journal of Vertebrate Paleontology","Czaplewski, Nicholas J.","1","http://www.tandfonline.com/doi/abs/10.1080/02724634.1987.10011652","Taylor and Francis","10.1080/02724634.1987.10011652","1987 06","PROSIGMODON HOLOCUSPIS, new species (Fig. 2, Table 2) Holotype-MNA V4830, right M, with anteroconid slightly damaged","5056"
"58cbaccdcf58f125842f802d","The first occurrence of a toxodont (Mammalia, Notoungulata) in the United States","Journal of Vertebrate Paleontology","Lundelius, Ernest L.; Bryant, Vaughn M.; Mandel, Rolfe; Thies, Kenneth J.; Thoms, Alston","1","http://www.tandfonline.com/doi/abs/10.1080/02724634.2012.711405","Taylor and Francis","10.1080/02724634.2012.711405","2013 01","GEOCHRONOLOGY In order to determine the age of the toxodont tooth without damaging the specimen, a mandible","7364"
"58a5a973cf58f1bab67f50ca","A review of the dodo and its ecosystem: insights from a vertebrate concentration Lagerst<U+00E4>tte in Mauritius","Journal of Vertebrate Paleontology","Rijsdijk, Kenneth F.; Hume, Julian P.; Louw, Perry G. B. De; Meijer, Hanneke J. M.; Janoo, Anwar; De Boer, Erik J.; Steel, Lorna; De Vos, John; Van Der Sluis, Laura G.; Hooghiemstra, Henry; Florens, F. B. Vincent; Baider, Cl<U+00E1>udia; Vernimmen, Tamara J. J.; Baas, Pieter; Van Heteren, Anneke H.; Rupear, Vikash; Beebeejaun, Gorah; Grihault, Alan; Van Der Plicht, J. (Hans); Besselink, Marijke; Lubeek, Juli<U+00EB>n K.; Jansen, Max; Kluiving, Sjoerd J.; Hollund, Hege; Shapiro, Beth; Collins, Matthew; Buckley, Mike; Jayasena, Ranjith M.; Porch, Nicolas; Floore, Rene; Bunnik, Frans; Biedlingmaier, Andrew; Leavitt, Jennifer; Monfette, Gregory; Kimelblatt, Anna; Randall, Adrienne; Floore, Pieter; Claessens, Leon P. A. M.","1","http://www.tandfonline.com/doi/full/10.1080/02724634.2015.1113803","Taylor and Francis","10.1080/02724634.2015.1113803","2015 11","Very few specimens arrived in European museum collections, and most of those succumbed to insect damage","15425"
"5a49dcf4cf58f1287b1ec797","Long-term population dynamics: Theory and reality in a peatland ecosystem","Journal of Ecology","Connor, Simon E.; Colombaroli, Daniele; Confortini, Federico; Gobet, Erika; Ilyashuk, Boris P.; Ilyashuk, Elena A.; van Leeuwen, Jacqueline F.N.; Lamentowicz, Mariusz; van der Knaap, Willem O.; Malysheva, Elena; Marchetto, Aldo; Margalitadze, Nino; Mazei, Yuri; Mitchell, Edward A.D.; Payne, Richard J.; Ammann, Brigitta; Gill, Jacquelyn","1","http://doi.wiley.com/10.1111/1365-2745.12865","Wiley","10.1111/1365-2745.12865","2017 10","This method avoids physical damage to tests and loss of small specimens (Avel & Pensa, 2013; Payne, 2009","10061"
"5dd8fc9a998e17af82562196","Climate-fire-vegetation interactions and the rise of novel landscape patterns in subalpine ecosystems, Colorado","Journal of Ecology","Calder, William John; Stefanova, Ivanka; Shuman, Bryan; McMichael, Crystal","1","http://doi.wiley.com/10.1111/1365-2745.13138","Wiley","10.1111/1365-2745.13138","","Gavin et<U+00A0>al., 2003), leaving vegetation intact to continue contributing pollen to a sediment record and obfuscating","15433"
"570ed5f7cf58f1759799b4ce","Late- and post-glacial vegetational change at Black Loch, Fife, eastern Scotland - a multiple core approach","New Phytologist","WHITTINGTON, GRAEME; EDWARDS, KEVIN J.; CUNDILL, PETER R.","2","http://doi.wiley.com/10.1111/j.1469-8137.1991.tb00575.x","Wiley","10.1111/j.1469-8137.1991.tb00575.x","May 1991","7660 <U+00B1>70 11620+150 12670+150  of preservation on the basis of a simple division between undamaged and damaged","1386"
"570ed5f7cf58f1759799b4ce","Late- and post-glacial vegetational change at Black Loch, Fife, eastern Scotland - a multiple core approach","New Phytologist","WHITTINGTON, GRAEME; EDWARDS, KEVIN J.; CUNDILL, PETER R.","2","http://doi.wiley.com/10.1111/j.1469-8137.1991.tb00575.x","Wiley","10.1111/j.1469-8137.1991.tb00575.x","May 1991","presence of Alnus in the appearance of Cannabis sativa pollen (de-  fragments in the stratigraphy; damaged","1386"
"56c16dd1cf58f15c72c8ff78","Postglacial climate and vegetation history, north-central Kola Peninsula, Russia: pollen and diatom records from Lake Yarnyshnoe-3","Boreas","SNYDER, JEFFREY A.; MACDONALD, GLEN M.; FORMAN, STEVEN L.; TARASOV, GENNADY A.; MODE, WILLIAM N.","2","http://doi.wiley.com/10.1111/j.1502-3885.2000.tb01209.x","Wiley","10.1111/j.1502-3885.2000.tb01209.x","November 2000","allows the reconstruction of changes in climate, terrestrial vegetation, and aquatic ecosystems at this sensitive","16097"
"56c16dd1cf58f15c72c8ff78","Postglacial climate and vegetation history, north-central Kola Peninsula, Russia: pollen and diatom records from Lake Yarnyshnoe-3","Boreas","SNYDER, JEFFREY A.; MACDONALD, GLEN M.; FORMAN, STEVEN L.; TARASOV, GENNADY A.; MODE, WILLIAM N.","2","http://doi.wiley.com/10.1111/j.1502-3885.2000.tb01209.x","Wiley","10.1111/j.1502-3885.2000.tb01209.x","November 2000","site.","16097"
"56819830cf58f1ba274d4701","Late Pleistocene giant short-faced bears, mammoths, and large carcass scavenging in the Saltville Valley of Virginia, USA","Boreas","SCHUBERT, BLAINE W.; WALLACE, STEVEN C.","5","http://doi.wiley.com/10.1111/j.1502-3885.2009.00090.x","Wiley","10.1111/j.1502-3885.2009.00090.x","August 2009","Furthermore, the large-scale gnawing  damage on the mammoth remains provided an opportunity to address","13978"
"56819830cf58f1ba274d4701","Late Pleistocene giant short-faced bears, mammoths, and large carcass scavenging in the Saltville Valley of Virginia, USA","Boreas","SCHUBERT, BLAINE W.; WALLACE, STEVEN C.","5","http://doi.wiley.com/10.1111/j.1502-3885.2009.00090.x","Wiley","10.1111/j.1502-3885.2009.00090.x","August 2009","A large furrowed gouge, with a maximum width of 31 mm, is the largest damage feature on the astragalus","13978"
"56819830cf58f1ba274d4701","Late Pleistocene giant short-faced bears, mammoths, and large carcass scavenging in the Saltville Valley of Virginia, USA","Boreas","SCHUBERT, BLAINE W.; WALLACE, STEVEN C.","5","http://doi.wiley.com/10.1111/j.1502-3885.2009.00090.x","Wiley","10.1111/j.1502-3885.2009.00090.x","August 2009","The calcaneus (Fig. 5) displays a number of damaged areas along its lateral side; however, the largest","13978"
"56819830cf58f1ba274d4701","Late Pleistocene giant short-faced bears, mammoths, and large carcass scavenging in the Saltville Valley of Virginia, USA","Boreas","SCHUBERT, BLAINE W.; WALLACE, STEVEN C.","5","http://doi.wiley.com/10.1111/j.1502-3885.2009.00090.x","Wiley","10.1111/j.1502-3885.2009.00090.x","August 2009","In sum, the carnivore damage on the mammoth remains indicates that two different types of carnivorans","13978"
"56819830cf58f1ba274d4701","Late Pleistocene giant short-faced bears, mammoths, and large carcass scavenging in the Saltville Valley of Virginia, USA","Boreas","SCHUBERT, BLAINE W.; WALLACE, STEVEN C.","5","http://doi.wiley.com/10.1111/j.1502-3885.2009.00090.x","Wiley","10.1111/j.1502-3885.2009.00090.x","August 2009","Haynes, G. 1983: A guide for differentiating mammalian carnivore taxa responsible for gnaw damage to","13978"
"577e98bfcf58f18a24b8b21b","Late Holocene environmental change in southwest Greenland - fossil insect assemblages from Tasiusaq","Boreas","Panagiotakopulu, Eva; Buckland, Paul Christopher","2","http://doi.wiley.com/10.1111/j.1502-3885.2012.00277.x","Wiley","10.1111/j.1502-3885.2012.00277.x","January 2013","willow scrub, while European captures largely show an association with conifers, particularly those damaged","9502"
"577e98bfcf58f18a24b8b21b","Late Holocene environmental change in southwest Greenland - fossil insect assemblages from Tasiusaq","Boreas","Panagiotakopulu, Eva; Buckland, Paul Christopher","2","http://doi.wiley.com/10.1111/j.1502-3885.2012.00277.x","Wiley","10.1111/j.1502-3885.2012.00277.x","January 2013",") suggests a relationship with the fungus Trichoderma lignorum (=T. viride) under the bark of trees damaged","9502"
"5c30101a1faed655488b6ff0","Climate variability and fire effects on quaking aspen in the central Rocky Mountains, USA","Journal of Biogeography","Carter, Vachel A.; Brunelle, Andrea; Minckley, Thomas A.; Shaw, John D.; DeRose, R. Justin; Brewer, Simon","1","http://doi.wiley.com/10.1111/jbi.12932","Wiley","10.1111/jbi.12932","2017 06",". & Debyle, N.V. (1987) Fire damage, morality, and suckering in aspen.","10454"
"5dbd4cfd998e17af8254e60c","Vegetation response to climatic changes in western Amazonia over the last 7,600<U+00A0>years","Journal of Biogeography","Nascimento, Majoi N.; Martins, Gabriel S.; Cordeiro, Renato C.; Turcq, Bruno; Moreira, Luciane S.; Bush, Mark B.","1","https://onlinelibrary.wiley.com/doi/abs/10.1111/jbi.13704","Wiley","10.1111/jbi.13704","","The human aspect of the threat is potentially the most damaging, es<U+2010> pecially in synergy with warmth","16217"
"577bdd14cf58f15852172b77","Pollen Analyses of Surface Materials from the Southern San Juan Mountains, Colorado","Geol Soc America Bull","MAHER, LOUIS J.","1","http://dx.doi.org/10.1130/0016-7606(1963)74[1485:paosmf]2.0.co;2","GSA","10.1130/0016-7606(1963)74[1485:paosmf]2.0.co;2","1963","listed as ""undetermined pollen"": this group also included grains, probably common pollen types, so damaged","513"
"577f1e45cf58f1b99d4491fc","Stratigraphic Record of Pollution in Shagawa Lake, Northeastern Minnesota","Geol Soc America Bull","BRADBURY, JOHN P.; MEGARD, ROBERT O.","1","http://dx.doi.org/10.1130/0016-7606(1972)83[2639:sropis]2.0.co;2","GSA","10.1130/0016-7606(1972)83[2639:sropis]2.0.co;2","1972","to detect undesirable trends that result from lake pollution and to arrest them before unnecessary damage","535"
"5788359dcf58f115f354f1f5","Case for periodic, colossal j<U+00F6>kulhlaups from Pleistocene glacial Lake Missoula","Geol Soc America Bull","WAITT, RICHARD B.","1","http://dx.doi.org/10.1130/0016-7606(1985)96<1271:cfpcjf>2.0.co;2","GSA","10.1130/0016-7606(1985)96<1271:cfpcjf>2.0.co;2","1985","Critical to choosing between the hypotheses is only evidence and reason that unambiguously favors one or damages","3473"
"578b5aabcf58f1587003efba","Holocene history of forest trees on the Bruce Peninsula, southern Ontario","Canadian Journal of Botany","Bennett, K. D.","1","http://www.nrcresearchpress.com/doi/abs/10.1139/b92-002","Canadian Science Publishing","10.1139/b92-002","January 1992","[Traduit par la redaction]  Introduction The broad outlines of Holocene vegetation history are now reasonably","9449"
"574e151dcf58f16f05956fe0","Late Wisconsinan helmeted muskoxen ( Bootherium bombifrons ) from southwestern Alberta, Canada","Canadian Journal of Earth Sciences","Hills, L.V.; Tolman, Shayne; McNeil, P.; Kooyman, B.; Sues, Hans","2","http://www.nrcresearchpress.com/doi/abs/10.1139/cjes-2013-0078","Canadian Science Publishing","10.1139/cjes-2013-0078","January 2014","The skull is moderately weathered and exhibits some root etching and possible insect larval damage.","15498"
"574e151dcf58f16f05956fe0","Late Wisconsinan helmeted muskoxen ( Bootherium bombifrons ) from southwestern Alberta, Canada","Canadian Journal of Earth Sciences","Hills, L.V.; Tolman, Shayne; McNeil, P.; Kooyman, B.; Sues, Hans","2","http://www.nrcresearchpress.com/doi/abs/10.1139/cjes-2013-0078","Canadian Science Publishing","10.1139/cjes-2013-0078","January 2014","Damage to spinous processes on all vertebrae ranges from slight (distal end missing) to severe (entire","15498"
"57465fb0cf58f16c3dfe95dc","Giant short-faced bear ( Arctodus simus ) from late Wisconsinan deposits at Cowichan Head, Vancouver Island, British Columbia","Canadian Journal of Earth Sciences","Sues, Hans-Dieter; Steffen, Martina L.; Harington, C. R.","1","http://www.nrcresearchpress.com/doi/abs/10.1139/E10-018","Canadian Science Publishing","10.1139/E10-018","August 2010","are visible on the specimen and, thus, it is likely that geological processes caused observable bone damage","7246"
"574e2590cf58f17536b14537","Age and paleoecological significance of an early postglacial fossil assemblage near Marathon, Ontario, Canada","Canadian Journal of Earth Sciences","Bajc, Andrew F.; Morgan, Alan V.; Warner, Barry G.","1","http://www.nrcresearchpress.com/doi/abs/10.1139/e17-055","Canadian Science Publishing","10.1139/e17-055","May 1997","[Traduit par la redaction]  Introduction As the northernmost and largest of the Great Lakes, the Lake","10257"
"574dcb4bcf58f154593df7b2","BISON OCCIDENTALIS LUCAS FOUND AT TABER, ALBERTA, CANADA","Canadian Journal of Earth Sciences","Trylich, C.; Bayrock, L. A.","5","http://www.nrcresearchpress.com/doi/abs/10.1139/e66-080","Canadian Science Publishing","10.1139/e66-080","December 1966","The external auditory mestus on the right side is seen very well, b u t i t is damaged on the left side","10159"
"574dcb4bcf58f154593df7b2","BISON OCCIDENTALIS LUCAS FOUND AT TABER, ALBERTA, CANADA","Canadian Journal of Earth Sciences","Trylich, C.; Bayrock, L. A.","5","http://www.nrcresearchpress.com/doi/abs/10.1139/e66-080","Canadian Science Publishing","10.1139/e66-080","December 1966","The left dentary is similar, but the coronoid process is somewhat damaged.","10159"
"574dcb4bcf58f154593df7b2","BISON OCCIDENTALIS LUCAS FOUND AT TABER, ALBERTA, CANADA","Canadian Journal of Earth Sciences","Trylich, C.; Bayrock, L. A.","5","http://www.nrcresearchpress.com/doi/abs/10.1139/e66-080","Canadian Science Publishing","10.1139/e66-080","December 1966","The quadrangular wings are partly damaged.","10159"
"574dcb4bcf58f154593df7b2","BISON OCCIDENTALIS LUCAS FOUND AT TABER, ALBERTA, CANADA","Canadian Journal of Earth Sciences","Trylich, C.; Bayrock, L. A.","5","http://www.nrcresearchpress.com/doi/abs/10.1139/e66-080","Canadian Science Publishing","10.1139/e66-080","December 1966","The bicipital tuberosity of the left scapula is partly damaged.","10159"
"574dcb4bcf58f154593df7b2","BISON OCCIDENTALIS LUCAS FOUND AT TABER, ALBERTA, CANADA","Canadian Journal of Earth Sciences","Trylich, C.; Bayrock, L. A.","5","http://www.nrcresearchpress.com/doi/abs/10.1139/e66-080","Canadian Science Publishing","10.1139/e66-080","December 1966","the posterior border from the tuberosity of the olecranon to the styloid process (which is slightly damaged","10159"
"57489f11cf58f157a16cf70c","Imperial Mammoth and Mexican Half-Ass from near Bindloss, Alberta","Canadian Journal of Earth Sciences","Churcher, C. S.","2","http://www.nrcresearchpress.com/doi/abs/10.1139/e72-138","Canadian Science Publishing","10.1139/e72-138","November 1972","Conscquently, over the past seven ycars I have  Material  compiled data for various measul-able and  Damaged","10174"
"57489f11cf58f157a16cf70c","Imperial Mammoth and Mexican Half-Ass from near Bindloss, Alberta","Canadian Journal of Earth Sciences","Churcher, C. S.","2","http://www.nrcresearchpress.com/doi/abs/10.1139/e72-138","Canadian Science Publishing","10.1139/e72-138","November 1972","proximal phalanx from right limb, E. cf. niobrurensis represent the same mam-  fissured and slightly damaged","10174"
"574f2183cf58f11012a95e40","Postglacial alluvial terraces and an incorporated bison skeleton, Ghostpine Creek, southern Alberta","Canadian Journal of Earth Sciences","Rains, R. Bruce; Burns, James A.; Young, Robert R.","2","http://www.nrcresearchpress.com/doi/abs/10.1139/e94-133","Canadian Science Publishing","10.1139/e94-133","October 1994","Unfortunately, the left horn core was damaged earlier by farm equipment and a number of left ribs were","11060"
"574f2183cf58f11012a95e40","Postglacial alluvial terraces and an incorporated bison skeleton, Ghostpine Creek, southern Alberta","Canadian Journal of Earth Sciences","Rains, R. Bruce; Burns, James A.; Young, Robert R.","2","http://www.nrcresearchpress.com/doi/abs/10.1139/e94-133","Canadian Science Publishing","10.1139/e94-133","October 1994","cranial measurements prescribed could be taken because the injury to the skull had caused extensive damage","11060"
"57afa8cdcf58f17ea7e54966","Assessment of Changes in Lake Water Chemistry in Sudbury Area Lakes since Preindustrial Times","Canadian Journal of Fisheries and Aquatic Sciences","Dixit, Sushil S.; Dixit, Aruna S.; Smol, John P.","3","http://www.nrcresearchpress.com/doi/abs/10.1139/f92-295","Canadian Science Publishing","10.1139/f92-295","December 1992","Ontario Ministry of the Environment 1984) and that there has been biological damage to the -7388 lakes","9851"
"57afa8cdcf58f17ea7e54966","Assessment of Changes in Lake Water Chemistry in Sudbury Area Lakes since Preindustrial Times","Canadian Journal of Fisheries and Aquatic Sciences","Dixit, Sushil S.; Dixit, Aruna S.; Smol, John P.","3","http://www.nrcresearchpress.com/doi/abs/10.1139/f92-295","Canadian Science Publishing","10.1139/f92-295","December 1992","inconsistent with current Ontario Ministry of the Environment guidelines which categorize lakes as ""damaged","9851"
"57afa8cdcf58f17ea7e54966","Assessment of Changes in Lake Water Chemistry in Sudbury Area Lakes since Preindustrial Times","Canadian Journal of Fisheries and Aquatic Sciences","Dixit, Sushil S.; Dixit, Aruna S.; Smol, John P.","3","http://www.nrcresearchpress.com/doi/abs/10.1139/f92-295","Canadian Science Publishing","10.1139/f92-295","December 1992","acidificationof Ontario lakes: an assessment of their sensitivity and cur- rent status with respectto biological damage","9851"
"579be24fcf58f16b5f284c1e","The Holocene vegetation history of Isle Royale National Park, Michigan, U.S.A.","Canadian Journal of Forest Research","Flakne, Robyn","1","http://www.nrcresearchpress.com/doi/abs/10.1139/x03-063","Canadian Science Publishing","10.1139/x03-063","June 2003","Finally, it must be reiterated that most of the pine pollen grains in this study were damaged, and some","7676"
"5a25a269cf58f111bfdaa276","The Atkinson Site-A 6,400Year Old Gowen (Mummy Cave) Occupation Near Lauder, Manitoba","Plains Anthropologist","Nicholson, B.A.; Playford, Tomasin","3","http://www.tandfonline.com/doi/full/10.1179/pan.2009.54.209.004","Taylor and Francis","10.1179/pan.2009.54.209.004","2014 05","above the hearth, including a large mottled pink Swan River Chert (SRC) point or hafted knife with a damaged","16560"
"5a25a269cf58f111bfdaa276","The Atkinson Site-A 6,400Year Old Gowen (Mummy Cave) Occupation Near Lauder, Manitoba","Plains Anthropologist","Nicholson, B.A.; Playford, Tomasin","3","http://www.tandfonline.com/doi/full/10.1179/pan.2009.54.209.004","Taylor and Francis","10.1179/pan.2009.54.209.004","2014 05","The fourth point is made from a fine-grained red quartzite and has been damaged on the tip and one basal","16560"
"5a25a269cf58f111bfdaa276","The Atkinson Site-A 6,400Year Old Gowen (Mummy Cave) Occupation Near Lauder, Manitoba","Plains Anthropologist","Nicholson, B.A.; Playford, Tomasin","3","http://www.tandfonline.com/doi/full/10.1179/pan.2009.54.209.004","Taylor and Francis","10.1179/pan.2009.54.209.004","2014 05","It has a damaged  5-5-1 Knife River Flint  1-11-1 Pink/grey SRC  tip and one basal comer is also bro-","16560"
"572772b8642f8835b299edf1","PLOS ONE: Leafcutter Bee Nests and Pupae from the Rancho La Brea Tar Pits of Southern California: Implications for Understanding the Paleoenvironment of the Late Pleistocene","PLOS ONE","Anna R. Holden ;  Jonathan B. Koch ;  Terry Griswold ;  Diane M. Erwin ;  Justin Hall","4","http://journals.plos.org/plosone/article?id=10.1371%2Fjournal.pone.0094724","Public Library of Science","10.1371/journal.pone.0094724","Apr 9, 2014","Nevertheless, the remarkable preservation and lack of water damage to LACMRLP 388E indicates with near","8059"
"572772b8642f8835b299edf1","PLOS ONE: Leafcutter Bee Nests and Pupae from the Rancho La Brea Tar Pits of Southern California: Implications for Understanding the Paleoenvironment of the Late Pleistocene","PLOS ONE","Anna R. Holden ;  Jonathan B. Koch ;  Terry Griswold ;  Diane M. Erwin ;  Justin Hall","4","http://journals.plos.org/plosone/article?id=10.1371%2Fjournal.pone.0094724","Public Library of Science","10.1371/journal.pone.0094724","Apr 9, 2014","Insect damage to the fossil bones attributed to tenebrionid and dermestid beetles is consistent with","8059"
"572772b8642f8835b299edf1","PLOS ONE: Leafcutter Bee Nests and Pupae from the Rancho La Brea Tar Pits of Southern California: Implications for Understanding the Paleoenvironment of the Late Pleistocene","PLOS ONE","Anna R. Holden ;  Jonathan B. Koch ;  Terry Griswold ;  Diane M. Erwin ;  Justin Hall","4","http://journals.plos.org/plosone/article?id=10.1371%2Fjournal.pone.0094724","Public Library of Science","10.1371/journal.pone.0094724","Apr 9, 2014","Holden AR, Harris JM, Timm RM (2013) Paleoecological and taphonomic implications of insect-damaged Pleistocene","8059"
"572772b8642f8835b299edf1","PLOS ONE: Leafcutter Bee Nests and Pupae from the Rancho La Brea Tar Pits of Southern California: Implications for Understanding the Paleoenvironment of the Late Pleistocene","PLOS ONE","Anna R. Holden ;  Jonathan B. Koch ;  Terry Griswold ;  Diane M. Erwin ;  Justin Hall","4","http://journals.plos.org/plosone/article?id=10.1371%2Fjournal.pone.0094724","Public Library of Science","10.1371/journal.pone.0094724","Apr 9, 2014","Lewis SE (1994) Evidence of leaf-cutting bee damage from the Republic sites (Middle Eocene) of Washington","8059"
"58cb978fcf58f11dbc8f61fc","Craniomandibular morphology and phylogenetic affinities of Panthera atrox : implications for the evolution and paleobiology of the lion lineage","Journal of Vertebrate Paleontology","Christiansen, Per; Harris, John M.","2","http://www.tandfonline.com/doi/abs/10.1671/039.029.0314","Taylor and Francis","10.1671/039.029.0314","2009 09","canine height/skull length encompassed all tigers and lions but only 39 jaguars (25 <; 14 ,) due to damaged","18837"
"58cb978fcf58f11dbc8f61fc","Craniomandibular morphology and phylogenetic affinities of Panthera atrox : implications for the evolution and paleobiology of the lion lineage","Journal of Vertebrate Paleontology","Christiansen, Per; Harris, John M.","2","http://www.tandfonline.com/doi/abs/10.1671/039.029.0314","Taylor and Francis","10.1671/039.029.0314","2009 09","44 <, 26 ,), and  44 jaguars (22 <; 22 ,), owing to either the canines or the mandible itself being damaged","18837"
