"id","title","volume","journal","year"
"57ff9ccacf58f117aebdb549","Caribbean hydrological variability during the Holocene as reconstructed from crater lakes on the island of Grenada","26","Journal of Quaternary Science","2011"
"57fefc3ccf58f1a65fd2ae25","Mauritius since the last glacial: environmental and climatic reconstruction of the last 38 000 years from Kanaka Crater","27","Journal of Quaternary Science","2012"
"57ff96edcf58f114e97dc4ae","How a Sphagnum fuscum-dominated bog changed into a calcareous fen: the unique Holocene history of a Slovak spring-fed mire","27","Journal of Quaternary Science","2012"
"57fee987cf58f19f7c00ffdc","Signals of tree volume and temperature in a high-resolution record of pollen accumulation rates in northern Finland","27","Journal of Quaternary Science","2012"
"57fee5fbcf58f19e4726db50","Holocene vegetation and fire dynamics in the supra-mediterranean belt of the Nebrodi Mountains (Sicily, Italy)","27","Journal of Quaternary Science","2012"
"57feef66cf58f1a1b3cebab7","Statistical testing of a new testate amoeba-based transfer function for water-table depth reconstruction on ombrotrophic peatlands in north-eastern Canada and Maine, United States","28","Journal of Quaternary Science","2013"
"57feebd4cf58f1a0737a224b","Climate change during the past 1000 years: a high-temporal-resolution multiproxy record from a mire in northern Finland","28","Journal of Quaternary Science","2013"
"57fef793cf58f1a48ecee414","Vegetation, fire and climate history of the Lesser Caucasus: a new Holocene record from Zarishat fen (Armenia)","29","Journal of Quaternary Science","2014"
"57fef08dcf58f1a21e97b930","A Holocene record of coastal landscape dynamics in the eastern Kimberley region, Australia","29","Journal of Quaternary Science","2014"
"57fef08ecf58f1a21e97b931","Multiproxy diet analysis of the last meal of an early Holocene Yakutian bison","29","Journal of Quaternary Science","2014"
"57fef08ecf58f1a21e97b932","Tracing long-term tropical montane ecosystem change in the Eastern Arc Mountains of Tanzania","29","Journal of Quaternary Science","2014"
"57ff9a72cf58f116af421048","Vegetation and environments since the Last Glacial Maximum in the Southern Tablelands, New South Wales","29","Journal of Quaternary Science","2014"
"57feed00cf58f1a0e18753a2","A late Pleistocene-Holocene multi-proxy record of palaeoenvironmental change from Still Bay, southern Cape Coast, South Africa","30","Journal of Quaternary Science","2015"
"57fee72dcf58f19eac781ca1","Drivers of ecosystem and climate change in tropical West Africa over the past ~540 000 years","","Journal of Quaternary Science","2016"
"5ce2c86e0b45c76caf8ad87b","A late Wisconsin (32-10k cal a BP) history of pluvials, droughts and vegetation in the Pacific south-west United States (Lake Elsinore, CA)","33","Journal of Quaternary Science","2018"
"5d18b9ae0b45c76caf909239","A high-resolution record of Holocene climate and vegetation dynamics from the southern Cape coast of South Africa: pollen and microcharcoal evidence from Eilandvlei","33","Journal of Quaternary Science","2018"
"5ee0bd4d725b01fb00403438","Postglacial vegetation community change over an elevational gradient on the western Kenai Peninsula, Alaska: pollen records from Sunken Island and Choquette Lakes","34","Journal of Quaternary Science","2019"
"5ee02e53725b01fb00402705","Evolution of sea-surface conditions on the northwestern Greenland margin during the Holocene","34","Journal of Quaternary Science","2019"
"6098afdf3f2ac7e701104698","Late glacial and Holocene landscape change and rapid climate and coastal impacts in the Canal Beagle, southernmost Patagonia","34","Journal of Quaternary Science","2019"
"608439953f2ac7e701d1cd60","Impact of Pleistocene–Holocene climate shifts on vegetation and fire dynamics and its implications for Prearchaic humans in the central Great Basin, USA","","Journal of Quaternary Science",NA
"56f8dfd8cf58f1692d1284d1","A full-glacial biota from southeastern Iowa, USA","1","Journal of Quaternary Science","1986"
"56f8edfacf58f16e2138ea5b","Palaeoecological investigations towards the reconstruction of the post-glacial environment at Lough Doo, County Mayo, Ireland","2","Journal of Quaternary Science","1987"
"56f8e38ecf58f16a5d4d485f","Radiocarbon dating the Devensian Lateglacial in Britain: New evidence from Llanilid, South Wales","5","Journal of Quaternary Science","1990"
"56f8db34cf58f167a9344674","Late Quaternary climatic history of the Chilean Channels based on fossil pollen and beetle analyses, with an analysis of the modern vegetation and pollen rain","6","Journal of Quaternary Science","1991"
"56f8e5c5cf58f16b56c3ddc5","Late-glacial climatic oscillations as recorded in Swiss lake sediments","7","Journal of Quaternary Science","1992"
"56f8fc01cf58f17338c435ce","Late quaternary chronology of the Taitao Peninsula, southern Chile","8","Journal of Quaternary Science","1993"
"56f8e6e3cf58f16bc653d965","Holocene variations of sea-surface conditions in the southeastern Barents Sea, reconstructed from dinoflagellate cyst assemblages","16","Journal of Quaternary Science","2001"
"57ff9945cf58f1164ccca4c0","Dinoflagellate cyst assemblages as tracers of sea-surface conditions in the northern North Atlantic, Arctic and sub-Arctic seas: the new ‘ n = 677’ data base and its application for quantitative palaeoceanographic reconstruction","16","Journal of Quaternary Science","2001"
"56f8f625cf58f1710ac939da","Holocene vegetation and climate change in southern New Zealand: linkages between forest composition and quantitative surface moisture reconstructions from an ombrogenous bog","17","Journal of Quaternary Science","2002"
"57ff9a7bcf58f116af42105a","Distribution, sediment magnetism and geochemistry of the Saksunarvatn (10 180 ± 60 cal. yr BP) tephra in marine, lake, and terrestrial sediments, northwest Iceland","17","Journal of Quaternary Science","2002"
"57fef1b2cf58f1a28473076b","Post-glacial vegetation reconstruction and a possible 8200 cal. yr BP event from the low arctic of continental Nunavut, Canada","18","Journal of Quaternary Science","2003"
"56f8e113cf58f1698c1bec18","Millennial-scale climate variability in northwest Patagonia over the last 15 000 yr","19","Journal of Quaternary Science","2004"
"56f90dcfcf58f179466c7154","Late Quaternary palaeoecological and palaeoclimatological reconstruction in the Gutaiului Mountains, northwest Romania","19","Journal of Quaternary Science","2004"
"56f90dd1cf58f179466c7159","Mangrove ecosystem dynamics and elemental cycling at Twin Cays, Belize, during the Holocene","19","Journal of Quaternary Science","2004"
"56f8e6e3cf58f16bc653d966","Late Pleistocene Palaeoenvironments of the Southern Lake Agassiz Basin, USA","20","Journal of Quaternary Science","2005"
"56f8e6e3cf58f16bc653d966","Late Pleistocene Palaeoenvironments of the Southern Lake Agassiz Basin, USA","20","Journal of Quaternary Science","2005"
"56f8e6e3cf58f16bc653d966","Late Pleistocene Palaeoenvironments of the Southern Lake Agassiz Basin, USA","20","Journal of Quaternary Science","2005"
"5d18c0ad0b45c76caf9092b7","Late Glacial and Holocene vegetation history in the southern part of Transylvania (Romania): pollen analysis of two sequences from Avrig","21","Journal of Quaternary Science","2006"
"56f8f62ccf58f1710ac939e0","Contrasting pollen histories of MIS 5e and the Holocene from Lake Titicaca (Bolivia/Peru)","20","Journal of Quaternary Science","2005"
"56f90b51cf58f1784d228107","A 17 000-year history of Andean climate and vegetation change from Laguna de Chochos, Peru","20","Journal of Quaternary Science","2005"
"5729416ccf58f145148d6815","Ostracoden aus Thermokarstseen und Altwässern in Zentral-Jakutien","53","Mitteilungen aus dem Museum für Naturkunde in Berlin. Zoologisches Museum und Institut für Spezielle Zoologie (Berlin)","1977"
"5db91912998e17af8254b8f0","Towards a phylogenetic nomenclature of Tracheophyta","56","TAXON","2007"
"5db7eab7998e17af8254acb5","Chamerion or Chamaenerion ( Onagraceae )? The old story in new words","60","TAXON","2011"
"54b43267e138239d8684f514","Accelerator-Mass-Spectrometer Ages for the Younger Dryas Event in Atlantic Canada","39","Quaternary Research","1993"
"54b43267e138239d8684f4fa","Pollen-Derived Rainfall and Temperature Estimates from Lake Tanganyika and Their Implication for Late Pleistocene Water Levels","40","Quaternary Research","1993"
"54b43267e138239d8684f497","A Biota Associated with Matuyama-Age Sediments in West-Central Illinois","41","Quaternary Research","1994"
"54b43267e138239d8684f4cd","A Holocene Paleoclimatic and Environmental Record from Stoneman Lake, Arizona","42","Quaternary Research","1994"
"54b43267e138239d8684f4a7","Elevational Shifts of Coleogyne ramossissima in the Mojave Desert during the Little Ice Age","42","Quaternary Research","1994"
"54b43267e138239d8684f439","Postglacial Vegetation and Climate Change in the Northern Bristol Bay Region, Southwestern Alaska","43","Quaternary Research","1995"
"54b43267e138239d8684f459","Stability of Holocene Climate Regimes in the Yellowstone Region","43","Quaternary Research","1995"
"54b43267e138239d8684f479","Modern and Holocene Pollen Assemblages from Some Small Arctic Lakes on Somerset Island, NWT, Canada","44","Quaternary Research","1995"
"54b43267e138239d8684f440","Diverse Nonmarine Biota from the Whidbey Formation (Sangamonian) at Point Wilson, Washington","44","Quaternary Research","1995"
"54b43267e138239d8684f411","Boreal Ecosystem Development in the Northwestern Alaska Range since 11,000 yr B.P.","45","Quaternary Research","1996"
"54b43267e138239d8684f3b7","A 40,000-yr Pollen and Diatom Record from Lake Tritrivakely, Madagascar, in the Southern Tropics","49","Quaternary Research","1998"
"54b43267e138239d8684f3a7","Late Holocene Climatic Changes in Western Equatorial Africa Inferred from Pollen from Lake Sinnda, Southern Congo","50","Quaternary Research","1998"
"54b43267e138239d8684f3a6","Response of Bushy-Tailed Woodrats (Neotoma cinerea) to Late Quaternary Climatic Change in the Colorado Plateau","50","Quaternary Research","1998"
"54b43267e138239d8684f339","Holocene Lakes from Ramlat as-Sab'atayn (Yemen) Illustrate the Impact of Monsoon Activity in Southern Arabia","50","Quaternary Research","1998"
"54b43267e138239d8684f31e","Holocene History of the Chocó Rain Forest from Laguna Piusbi, Southern Pacific Lowlands of Colombia","50","Quaternary Research","1998"
"54b43267e138239d8684f341","A 5000-yr Record of Climate Change in Varved Sediments from the Oxygen Minimum Zone off Pakistan, Northeastern Arabian Sea","51","Quaternary Research","1999"
"54b43267e138239d8684f34d","Pollen Analysis of a Late-Glacial and Holocene Sediment Core from Mono Lake, Mono County, California","52","Quaternary Research","1999"
"54b43267e138239d8684f2b7","Hydrologic Variation in the Northern Great Plains During the Last Two Millennia","53","Quaternary Research","2000"
"54b43267e138239d8684f2da","14,000 Years of Sediment, Vegetation, and Water-Level Changes at the Makepeace Cedar Swamp, Southeastern Massachusetts","53","Quaternary Research","2000"
"54b43267e138239d8684f2d3","A Late Holocene Paleoecological Record from Torrey Pines State Reserve, California","53","Quaternary Research","2000"
"54b43267e138239d8684f2f4","Deriving Response Matrices from Central American Modern Pollen Rain","54","Quaternary Research","2000"
"54b43266e138239d8684f241","Late-Glacial Cooling in Amazonia Inferred from Pollen at Lagoa do Caçó, Northern Brazil","55","Quaternary Research","2001"
"54b43267e138239d8684f29d","Multiproxy Record of Late Pleistocene–Holocene Climate and Vegetation Changes from a Peat Bog in Patagonia","55","Quaternary Research","2001"
"54b43267e138239d8684f294","Diatom, Pollen, and Chemical Evidence of Postglacial Climatic Change at Big Lake, South-Central British Columbia, Canada","55","Quaternary Research","2001"
"54b43266e138239d8684f278","Paleoecology of a Northern Michigan Lake and the Relationship among Climate, Vegetation, and Great Lakes Water Levels","57","Quaternary Research","2002"
"54b43266e138239d8684f236","Holocene Lake-Effect Precipitation in Northern Michigan","57","Quaternary Research","2002"
"54b43266e138239d8684f233","A Late Glacial–Holocene Tephrochronology for Glacial Lakes in Southern Ecuador","57","Quaternary Research","2002"
"54b43266e138239d8684f21a","Zooarchaeological Evidence of Prairie Taxa in Central Missouri during the Mid-Holocene","58","Quaternary Research","2002"
"54b43266e138239d8684f226","Small-Mammal Data on Early and Middle Holocene Climates and Biotic Communities in the Bonneville Basin, USA","58","Quaternary Research","2002"
"54b43266e138239d8684f1e8","Morphological Chronoclines among Late Pleistocene Muskrats (Ondatra zibethicus: Muridae, Rodentia) from Northern Florida","58","Quaternary Research","2002"
"54b43266e138239d8684f20a","Paleoecology of a Middle Wisconsin Deposit from Southern California","58","Quaternary Research","2002"
"61415f7467467f726915ebad","Early postglacial chironomid succession in southwestern British Columbia, Canada, and its paleoenvironmental significance","2","Journal of Paleolimnology","1989"
"614161cc67467f726915f43e","Timing of the last highstand of Lake Lahontan","5","Journal of Paleolimnology","1991"
"62bd7b4ca619cad5a8a25219","Long-term trends in limnological characteristics in the Aurora trout lakes, Sudbury, Canada","335","Hydrobiologia","1996"
"62bb31568bea6dc823203d46","The relationship between fossil diatom assemblages and limnological conditions","98","Hydrobiologia","1983"
"62bc95b18bea6dc823de42ff","Interpretation of caesium-137 profiles in lacustrine and other sediments: the role of catchment-derived inputs","235-236","Hydrobiologia","1992"
"62bbab398bea6dc823b84548","The PIRLA project: Paleoecological investigations of recent lake acidification","143","Hydrobiologia","1986"
"62bb3d0e8bea6dc8232094c4","Rotifera or rotatoria?","104","Hydrobiologia","1983"
"62bc5d578bea6dc823c61336","Paleolimnological investigation of three manipulated lakes from Sudbury, Canada","214","Hydrobiologia","1991"
"614161cd67467f726915f4b4","Recent environmental changes inferred from the sediments of small lakes in Yellowstone's northern range","5","Journal of Paleolimnology","1991"
"61416d8467467f7269162172","Palaeoclimatic studies in South Shetland Islands, Antarctica, based on numerous stratigraphic variables in lake sediments","8","Journal of Paleolimnology","1993"
"654b2afc4f5dbdaca36a239d","On the holocene history of vegetation in SE Bulgaria (Lake Arkutino, Ropotamo region)","1","Vegetation History and Archaeobotany","1992"
"61415f7367467f726915eb1e","A new trigger mechanism for sediment samplers","2","Journal of Paleolimnology","1989"
"61415f7367467f726915eb0c","Paleolimnological reconstruction of recent acidity changes in four Sierra Nevada lakes","2","Journal of Paleolimnology","1989"
"654b2fae4f5dbdaca36a3ec4","A new contribution to the Holocene vegetation history of the West African Sahel: pollen from Oursi, Burkina Faso and charcoal from three sites in northeast Nigeria","4","Vegetation History and Archaeobotany","1995"
"614168d667467f7269160fe0","Variability in diatom and chrysophyte assemblages and inferred pH: paleolimnological studies of Big Moose Lake, New York, USA","5","Journal of Paleolimnology","1991"
"654b32064f5dbdaca36a4c04","Studies on the vegetation history of Lake Varna region, northern Black Sea coastal area of Bulgaria","3","Vegetation History and Archaeobotany","1994"
"61415d1d67467f726915e239","Diatom, pollen, and geochemical evidence for the palaeosalinity of Medicine Lake, S. Dakota, during the late-Wisconsin and early Holocene","2","Journal of Paleolimnology","1989"
"654b28a54f5dbdaca36a1663","Modern pollen deposition and its use in interpreting the occupation history of the island Hailuoto, Finland","1","Vegetation History and Archaeobotany","1992"
"61416b2b67467f72691618df","Diatom assemblages from Adirondack lakes (New York, USA) and the development of inference models for retrospective environmental assessment","8","Journal of Paleolimnology","1993"
"61416d8467467f7269162194","Diatom succession related to land use during the last 6000 years: a study of a small eutrophic lake in southern Sweden","8","Journal of Paleolimnology","1993"
"654b36b64f5dbdaca36a6763","First report on new evidence for the occurrence of Podocarpus and possible human presence at the mouth of the Amazon during the Late-glacial","5","Vegetation History and Archaeobotany","1996"
"6141642567467f726915fd78","The PIRLA project (Paleoecological Investigation of Recent Lake Acidification): an introduction to the synthesis of the project","3","Journal of Paleolimnology","1990"
"614161cd67467f726915f4e7","Paleoecological investigation of recent lake acidification in the Adirondack Mountains, N.Y.","3","Journal of Paleolimnology","1990"
"614161cd67467f726915f4e7","Paleoecological investigation of recent lake acidification in the Adirondack Mountains, N.Y.","3","Journal of Paleolimnology","1990"
"6141642567467f726915fda4","Calculation and uncertainty analysis of 210Pb dates for PIRLA project lake sediment cores","3","Journal of Paleolimnology","1990"
"6141642567467f726915fdb6","Paleoecological investigation of recent lake acidification in the northern Great Lakes states","4","Journal of Paleolimnology","1990"
"614168d567467f7269160f57","The late Cenozoic diatom stratigraphy and paleolimnology of Tule Lake, Siskiyou Co. California","6","Journal of Paleolimnology","1991"
"64ca29334f5dbdaca3b9f82b","Algal microfossils provide high temporal resolution of environmental trends","62","Water, Air, & Soil Pollution","1992"
"61416b2b67467f72691618f7","Interpretation of210Pb profiles and verification of the CRS dating model in PIRLA project lake sediment cores","9","Journal of Paleolimnology","1993"
"61416b2b67467f72691618a1","Acidification and metal contamination in Whitepine Lake (Sudbury, Canada): a paleolimnological perspective","9","Journal of Paleolimnology","1993"
"614176e467467f72691645f4","The CASPIA project: diatoms, salt lakes, and environmental change","12","Journal of Paleolimnology","1994"
"614176e467467f72691645e4","Diatom-salinity relationships in 111 lakes from the Interior Plateau of British Columbia, Canada: the development of diatom-based models for paleosalinity reconstructions","12","Journal of Paleolimnology","1994"
"6141723567467f7269163421","Acidity of twelve northern New England (U.S.A.) lakes in recent centuries","12","Journal of Paleolimnology","1994"
"61416d8467467f7269162186","Resting spores of the freshwater diatomsAcanthoceras andUrosolenia","9","Journal of Paleolimnology","1993"
"61417b9367467f72691657de","Vegetation and climate of the last glacial-interglacial cycle in Southern Illinois, USA","14","Journal of Paleolimnology","1995"
"61d0112603cbbf5cb79b3973","Aquatic system response to climatic and human changes: Productivity, bottom water oxygen status, and sapropel formation in Lake Lugano over the last 10 000 years","54","Aquatic Sciences","1992"
"64519ab114b4ac75a2684171","A warm and wet little climatic optimum and a cold and dry little ice age in the southern rocky mountains, U.S.A.","26","Climatic Change","1994"
"654b3b654f5dbdaca36a825d","New palynological and tephrostratigraphical investigations of two salt lagoons on the island of Mljet, south Dalmatia, Croatia","7","Vegetation History and Archaeobotany","1998"
"654b44c54f5dbdaca36ab786","The plant remains from Gouda-Oostpolder, a twelfth century farm in the peatlands of Holland","9","Vegetation History and Archaeobotany","2000"
"654b3dbd4f5dbdaca36a8f87","Late-glacial and early Holocene climatic events and chronology of vegetation development in the Netherlands","6","Vegetation History and Archaeobotany","1997"
"654b3dbd4f5dbdaca36a8f90","Towards the vegetation and settlement history of the southern Dobrudza coastal region, north-eastern Bulgaria: A pollen diagram from Lake Durankulak","7","Vegetation History and Archaeobotany","1998"
"61624b9667467f7269963c7d","Chemical limnology of soft water lakes in the Upper Midwest","4","Biogeochemistry","1987"
"616246e467467f7269962990","Paleolimnological evidence for recent acidification of Big Moose Lake, Adirondack Mountains, N.Y. (USA)","3","Biogeochemistry","1987"
"61d0263d03cbbf5cb79b86f9","Varve formation since 1885 and high-resolution varve analyses in hypertrophic Baldeggersee (Switzerland)","59","Aquatic Sciences","1997"
"65c0d28ec627927cfb087347","Some implications of paleoecology for contemporary ecology","57","The Botanical Review","1991"
"617a4f3b67467f726901ef56","Taxonomische Probleme um das GenusMiopetaurista Kretzoi, 1962 (Fam. Sciuridae)","49","Paläontologische Zeitschrift","1975"
"654b426c4f5dbdaca36aaa2a","Environmental change in the Colombian subandean forest belt from 8 pollen records: the last 50 kyr","10","Vegetation History and Archaeobotany","2001"
"654b426c4f5dbdaca36aaa4f","On the Late Pleistocene and Holocene history of vegetation and human impact in the Ücker valley, north-eastern Germany","10","Vegetation History and Archaeobotany","2001"
"654b426c4f5dbdaca36aaa1d","Paleoenvironmental study of the Carquefou site (Massif Armoricain, France) from the end of the Sub-boreal","10","Vegetation History and Archaeobotany","2001"
"654b40154f5dbdaca36a9cfc","Multi-disciplinary evidence of the Holocene history of a cultivated floodplain area in the wetlands of northern Colombia","10","Vegetation History and Archaeobotany","2001"
"654b52d54f5dbdaca36b06fb","Past vegetation dynamics of Vltavský luh, upper Vltava river valley in the Šumava mountains. Czech Republic","10","Vegetation History and Archaeobotany","2001"
"6722a7d0537b0ce103354a40","Ancient DNA Clarifies the Evolutionary History of American Late Pleistocene Equids","66","Journal of Molecular Evolution","2008"
"654b4bcc4f5dbdaca36adf1b","Late Holocene vegetation history and human activity shown by pollen analysis of Novienki peat bog (Kargaly region, Orenburg Oblast, Russia)","12","Vegetation History and Archaeobotany","2003"
"654b4bcc4f5dbdaca36adf0a","A late Holocene pollen diagram from the Megaris, Greece, giving possible evidence for cultivation of Ceratonia siliqua L. during the last 2000 years","12","Vegetation History and Archaeobotany","2003"
"654b552d4f5dbdaca36b141c","The later Holocene history of vegetation, land-use and settlements around the Ahlequellmoor in the Solling area, Germany","15","Vegetation History and Archaeobotany","2006"
"654b65954f5dbdaca36b71e1","Modern pollen/vegetation/land-use relationships in mountain environments: an example from the Champsaur valley (French Alps)","15","Vegetation History and Archaeobotany","2006"
"654b5e8d4f5dbdaca36b49cd","Vegetation history and lake-level changes from the Younger Dryas to the present in Eastern Pyrenees (France): pollen, plant macrofossils and lithostratigraphy from Lake Racou (2000 m a.s.l.)","14","Vegetation History and Archaeobotany","2005"
"654b5e8d4f5dbdaca36b4a0b","Human diet and land use in the time of the Khans—Archaeobotanical research in the capital of the Mongolian Empire, Qara Qorum, Mongolia","14","Vegetation History and Archaeobotany","2005"
"654b60e54f5dbdaca36b572a","Pollen and macroscopic analyses of sediments from two lakes in the High Tatra mountains, Slovakia","15","Vegetation History and Archaeobotany","2006"
"654b60e54f5dbdaca36b5728","Holocene timber-line dynamics at Bachalpsee, a lake at 2265 m a.s.l. in the northern Swiss Alps","15","Vegetation History and Archaeobotany","2006"
"654b60e54f5dbdaca36b573a","When no pollen does not mean no trees","15","Vegetation History and Archaeobotany","2006"
"654b633d4f5dbdaca36b646d","A three thousand year succession of plant communities on a valley bottom in the Vosges Mountains, NE France, reconstructed from fossil pollen, plant macrofossils, and modern phytosociological communities","15","Vegetation History and Archaeobotany","2006"
"654b8fc54f5dbdaca36c5fc5","Late Holocene environmental change and human impact inferred from three soil monoliths and the Laguna Zurita multi-proxi record in the southeastern Ecuadorian Andes","19","Vegetation History and Archaeobotany","2010"
"654b9b7e4f5dbdaca36ca320","Late Mesolithic and Early Neolithic human impact at Dutch wetland sites: the case study of Hardinxveld-Giessendam De Bruin","23","Vegetation History and Archaeobotany","2014"
"654b8b154f5dbdaca36c4571","Variation in annual pollen accumulation rates of Fagus along a N–S transect in Europe based on pollen traps","19","Vegetation History and Archaeobotany","2010"
"654b8b154f5dbdaca36c457f","Comparing pollen spectra from modified Tauber traps and moss samples: examples from a selection of woodlands across Europe","19","Vegetation History and Archaeobotany","2010"
"654b99264f5dbdaca36c95d1","Do moss samples, pollen traps and modern lake sediments all collect pollen in the same way? A comparison from the forest limit area of northernmost Europe","21","Vegetation History and Archaeobotany","2012"
"654b96ce4f5dbdaca36c8823","Neolithic human impact on the landscapes of North-East Hungary inferred from pollen and settlement records","21","Vegetation History and Archaeobotany","2012"
"654b94764f5dbdaca36c7a9c","Tallgrass prairie pollen assemblages in mid-continental North America","22","Vegetation History and Archaeobotany","2013"
"654b9b7e4f5dbdaca36ca32c","Holocene climate, fire and vegetation dynamics at the treeline in the Northwestern Swiss Alps","23","Vegetation History and Archaeobotany","2014"
"654bbc504f5dbdaca36d5f1a","Vegetation and disturbance history of the Bavarian Forest National Park, Germany","29","Vegetation History and Archaeobotany","2020"
"654bbc504f5dbdaca36d5f22","Late Pleistocene vegetation and sedimentary charcoal at Kilgii Gwaay archaeological site in coastal British Columbia, Canada, with possible proxy evidence for human presence by 13,000 cal bp","29","Vegetation History and Archaeobotany","2020"
"654bc1004f5dbdaca36d7a3d","Early to late Holocene vegetation and fire dynamics at the treeline in the Maritime Alps","30","Vegetation History and Archaeobotany","2021"
"654bbea94f5dbdaca36d6cbe","Pollen and plant diversity relationships in a Mediterranean montane area","30","Vegetation History and Archaeobotany","2021"
"654bc5ae4f5dbdaca36d9515","8,000 years of climate, vegetation, fire and land-use dynamics in the thermo-mediterranean vegetation belt of northern Sardinia (Italy)","30","Vegetation History and Archaeobotany","2021"
"654bc5ae4f5dbdaca36d950b","Holocene vegetation, fire and land use dynamics at Lake Svityaz, an agriculturally marginal site in northwestern Ukraine","31","Vegetation History and Archaeobotany","2022"
"654bc3584f5dbdaca36d87c0","NPP-ID: Non-Pollen Palynomorph Image Database as a research and educational platform","31","Vegetation History and Archaeobotany","2022"
"638de21174bed2df5cf6d71a","Resilience and Thresholds in Savannas: Nitrogen and Fire as Drivers and Responders of Vegetation Transition","12","Ecosystems","2009"
"654b507c4f5dbdaca36af98b","Mangroves of Oman during the late Holocene; climatic implications and impact on human settlements","11","Vegetation History and Archaeobotany","2002"
"641477424e18de57b55e2c39","Low-frequency and high-frequency changes in temperature and effective humidity during the Holocene in south-central Sweden: implications for atmospheric and oceanic forcings of climate","25","Climate Dynamics","2005"
"6705cea7537b0ce1036dba3a","An improved age framework for late Quaternary silicic eruptions in northern Central America","61","Bulletin of Volcanology","1999"
"6158b0ff67467f72696be17f","Early Holocene environmental history of sunken landscapes: pollen, plant macrofossil and geochemical analyses from the Borkum Riffgrund, southern North Sea","99","International Journal of Earth Sciences","2010"
"638e4b8a74bed2df5cf94da9","Long-Term Responses of Mediterranean Mountain Forests to Climate Change, Fire and Human Activities in the Northern Apennines (Italy)","24","Ecosystems","2021"
"638d971174bed2df5cf512d3","Impact of Human Activity on Regional Forest Composition and Dynamics in Central New England","1","Ecosystems","1998"
"6141bf8d67467f7269175c03","Peat erosion and atmospheric deposition impacts on an oligotrophic lake in eastern Ireland","38","Journal of Paleolimnology","2007"
"6141bd3667467f72691752e2","Seasonal climate inferences from high-resolution modern diatom data along a climate gradient: a case study","38","Journal of Paleolimnology","2007"
"6141c43e67467f7269176df4","Late Quaternary paleoenvironments of an ephemeral wetland in North Dakota, USA: relative interactions of ground-water hydrology and climate change","38","Journal of Paleolimnology","2007"
"6141cb4667467f72691788ee","Responses of Fragilarioid-dominated diatom assemblages in a small Arctic lake to Holocene climatic changes, Russell Island, Nunavut, Canada","40","Journal of Paleolimnology","2008"
"6141cff667467f7269179b91","Quantitative summer-temperature reconstructions for the last 2000 years based on pollen-stratigraphical data from northern Fennoscandia","41","Journal of Paleolimnology","2009"
"6141dbac67467f726917c814","Holocene environmental dynamics of south-eastern Brazil recorded in laminated sediments of Lago Aleixo","44","Journal of Paleolimnology","2010"
"6141e05d67467f726917dad6","River flooding and landscape changes impact ecological conditions of a scour hole lake in the Rhine-Meuse delta, The Netherlands","44","Journal of Paleolimnology","2010"
"6141e05d67467f726917da90","Diatom habitats, species diversity and water-depth inference models across surface-sediment transects in Worth Lake, northwest Ontario, Canada","44","Journal of Paleolimnology","2010"
"6141e76467467f726917f5fe","Local physiographic controls on the responses of Arctic lakes to climate warming in Sirmilik National Park, Nunavut, Canada","45","Journal of Paleolimnology","2011"
"6141e50d67467f726917ed7a","Hydrological change in the central interior of British Columbia, Canada: diatom and pollen evidence of millennial-to-centennial scale change over the Holocene","45","Journal of Paleolimnology","2011"
"6141f7cd67467f72691834cd","Reconstructing epilimnetic total phosphorus using diatoms: statistical and ecological constraints","49","Journal of Paleolimnology","2013"
"6142038767467f726919af3e","Quantitative paleolimnological inference models applied to a high-resolution biostratigraphic study of lake degradation and recovery, Onondaga Lake, New York (USA)","55","Journal of Paleolimnology","2016"
"64cd279d4f5dbdaca3e0f708","Nitrogen Deposition Effects on Diatom Communities in Lakes from Three National Parks in Washington State","225","Water, Air, & Soil Pollution","2014"
"63763c2a74bed2df5c552359","Strontium isotope analysis of human tooth enamel from Barsinia: a late antiquity site in Northern Jordan","3","Archaeological and Anthropological Sciences","2011"
"6552998c4f5dbdaca38b2369","A 12,000 kyr paleohydroclimate record in the southeastern, U.S.A based on deuterium from bat guano","81","Environmental Earth Sciences","2022"
"54b43244e138239d868493cd","Glacial sequence and environmental history in the Sierra Nevada del cocuy (Colombia)","","Palaeogeography, Palaeoclimatology, Palaeoecology","1980"
"54b43245e138239d86849627","Middle and late quaternary vegetational and climatic history of the paramo de Agua Blanca (Eastern Cordillera, Colombia)","56","Palaeogeography, Palaeoclimatology, Palaeoecology","1986"
"54b43245e138239d868494d6","Radiocarbon dating of playa-lake hydrologic changes: Examples from northwestern China and central Australia","54","Palaeogeography, Palaeoclimatology, Palaeoecology","1986"
"54b43246e138239d868497ab","Postglacial palaeoecology of the subalpine forest — grassland ecotone of southwestern Alberta: New insights on vegetation and climate change in the Canadian rocky mountains and adjacent foothills","73","Palaeogeography, Palaeoclimatology, Palaeoecology","1989"
"54b43246e138239d868498b4","Late quaternary pollen records from two Ugandan mires: evidence for environmental changes in the Rukiga Highlands of southwest Uganda","80","Palaeogeography, Palaeoclimatology, Palaeoecology","1990"
"54b43246e138239d86849884","Changes in vegetation and seasonal climate since the last full glacial at Lake Frome, South Australia","84","Palaeogeography, Palaeoclimatology, Palaeoecology","1991"
"54b43246e138239d86849975","A Holocene climatic record for the Sonoran Desert from pollen analysis of Montezuma Well, Arizona, USA","92","Palaeogeography, Palaeoclimatology, Palaeoecology","1992"
