"gddid","title","pubname","authors","hits","URL","publisher","doi","coverDate","highlight","publicationid"
"54b4324ae138239d8684a4a8","Pollen, plant macrofossils and microvertebrates from mid-Holocene alluvium in east-central Iowa, USA: Comparative taphonomy and paleoecology","Palaeogeography, Palaeoclimatology, Palaeoecology","Work, Paula T.; Semken, Holmes A.; Baker, Richard G.","2","http://www.sciencedirect.com/science/article/pii/S0031018205001707","Elsevier","10.1016/j.palaeo.2005.04.005","1 August 2005","pollen, plant macrofossils, and micromammals, which are rarely recovered from the same deposit, and thus permits","7607"
"54f00d1fe138237cc9152d6a","Late Holocene environmental change in the northwestern Namib Desert margin: New fossil pollen evidence from hyrax middens","Palaeogeography, Palaeoclimatology, Palaeoecology","Gil-Romera, Graciela; Scott, Louis; Marais, Eugène; Brook, George A.","2","http://www.sciencedirect.com/science/article/pii/S0031018207000211","Elsevier","10.1016/j.palaeo.2007.01.002","11 June 2007","Tree pollen increases when overlapping rainfall events in the same patch of open savanna permit tree","18595"
"54f00d1fe138237cc9152d6a","Late Holocene environmental change in the northwestern Namib Desert margin: New fossil pollen evidence from hyrax middens","Palaeogeography, Palaeoclimatology, Palaeoecology","Gil-Romera, Graciela; Scott, Louis; Marais, Eugène; Brook, George A.","2","http://www.sciencedirect.com/science/article/pii/S0031018207000211","Elsevier","10.1016/j.palaeo.2007.01.002","11 June 2007","Research was carried out under permits issued by the National Heritage Council and Ministry of Environment","18595"
"54b43250e138239d8684b24b","A palynological investigation of Holocene vegetation change in Torres Strait, seasonal tropics of northern Australia","Palaeogeography, Palaeoclimatology, Palaeoecology","Rowe, Cassandra","3","http://www.sciencedirect.com/science/article/pii/S0031018207001447","Elsevier","10.1016/j.palaeo.2007.02.019","25 July 2007","York Peninsula, climatically variable (see below) and also incorporating infertile soils which do not permit","17976"
"54b43250e138239d8684b24b","A palynological investigation of Holocene vegetation change in Torres Strait, seasonal tropics of northern Australia","Palaeogeography, Palaeoclimatology, Palaeoecology","Rowe, Cassandra","3","http://www.sciencedirect.com/science/article/pii/S0031018207001447","Elsevier","10.1016/j.palaeo.2007.02.019","25 July 2007","between the topographic contexts and ecology of Boigu Gawat and Bar-20 suggested that the two swamps may permit","17976"
"54b43250e138239d8684b24b","A palynological investigation of Holocene vegetation change in Torres Strait, seasonal tropics of northern Australia","Palaeogeography, Palaeoclimatology, Palaeoecology","Rowe, Cassandra","3","http://www.sciencedirect.com/science/article/pii/S0031018207001447","Elsevier","10.1016/j.palaeo.2007.02.019","25 July 2007","In confirmation, the similarities evident in the pollen diagrams of Fig. 7 permit Boigu Gawat and Bar","17976"
"54b4324fe138239d8684b13b","Glacial-interglacial changes in moisture balance and the impact on vegetation in the southern hemisphere tropical Andes (Bolivia/Peru)","Palaeogeography, Palaeoclimatology, Palaeoecology","Gosling, William D.; Bush, Mark B.; Hanselman, Jennifer A.; Chepstow-Lusty, Alex","1","http://www.sciencedirect.com/science/article/pii/S0031018207005238","Elsevier","10.1016/j.palaeo.2007.02.050","17 March 2008","flora is shown not to fluctuate markedly through the Huiñaimarca record (at the taxonomic resolution permitted","9964"
"5a3b7f5dcf58f1014e08b878","A Late Quaternary palynological record of a palm swamp in the Cerrado of central Brazil interpreted using modern analog data","Palaeogeography, Palaeoclimatology, Palaeoecology","Cassino, Raquel Franco; Martinho, Caroline Thaís; da Silva Caminha, Silane A.F.","2","https://www.sciencedirect.com/science/article/pii/S0031018217300536","Elsevier","10.1016/j.palaeo.2017.08.036","15 January 2018","proposed a group of seventeen selected taxa (Table 2) to be used in the numerical analyses, as these taxa permitted","16823"
"5a3b7f5dcf58f1014e08b878","A Late Quaternary palynological record of a palm swamp in the Cerrado of central Brazil interpreted using modern analog data","Palaeogeography, Palaeoclimatology, Palaeoecology","Cassino, Raquel Franco; Martinho, Caroline Thaís; da Silva Caminha, Silane A.F.","2","https://www.sciencedirect.com/science/article/pii/S0031018217300536","Elsevier","10.1016/j.palaeo.2017.08.036","15 January 2018","well constrained, but the radiocarbon age obtained for the upper TFSJ-94 sample (~ 7500 cal years BP) permits","16823"
"58334045cf58f177a7b78b65","An evaluation of snowline data across New Guinea during the last major glaciation, and area-based glacier snowlines in the Mt. Jaya region of Papua, Indonesia, during the Last Glacial Maximum","Quaternary International","Prentice, M.L.; Hope, G.S.; Maryunani, K.; Peterson, J.A.","1","http://www.sciencedirect.com/science/article/pii/S1040618205000431","Elsevier","10.1016/j.quaint.2005.02.008","September–October 2005","retreat moraines, and varied glaciation styles, the few minimum-limiting 14C dates available do not permit","18507"
"5756fc73cf58f1b7b5e3972c","Macrofossil and pollen evidence for full-glacial steppe within an ecological mosaic along the Bluefish River, eastern Beringia","Quaternary International","Zazula, Grant D.; Schweger, Charles E.; Beaudoin, Alwynne B.; McCourt, George H.","2","http://www.sciencedirect.com/science/article/pii/S1040618205000595","Elsevier","10.1016/j.quaint.2005.03.010","January 2006","in eastern Beringia, steppe is restricted to azonal habitats where soils lack suf<U+FB01>cient moisture to permit","7882"
"5756fc73cf58f1b7b5e3972c","Macrofossil and pollen evidence for full-glacial steppe within an ecological mosaic along the Bluefish River, eastern Beringia","Quaternary International","Zazula, Grant D.; Schweger, Charles E.; Beaudoin, Alwynne B.; McCourt, George H.","2","http://www.sciencedirect.com/science/article/pii/S1040618205000595","Elsevier","10.1016/j.quaint.2005.03.010","January 2006","in areas  latitudinally or altitudinally above treeline where low growing season temperatures do not permit","7882"
"57855ae1cf58f18cd4d37bcb","Combined K-Ar and 40Ar/39Ar dating of the top Jaramillo boundary","Quaternary International","Guillou, Herve","1","http://www.sciencedirect.com/science/article/pii/S1040618212013171","Elsevier","10.1016/j.quaint.2012.08.277","16 November 2012","Pigment method permits rapid and relatively inexpensive determination of reference trophic conditions","8235"
"57e2832acf58f10ce6cc4a8d","Early human occupation of Uruguay: Radiocarbon database and archaeological implications","Quaternary International","López Mazz, José Ma.","4","http://www.sciencedirect.com/science/article/pii/S1040618212004788","Elsevier","10.1016/j.quaint.2012.07.004","8 July 2013","This route permits crossing of extensive lowlands, which were important for human and for animal migrations","9443"
"57e2832acf58f10ce6cc4a8d","Early human occupation of Uruguay: Radiocarbon database and archaeological implications","Quaternary International","López Mazz, José Ma.","4","http://www.sciencedirect.com/science/article/pii/S1040618212004788","Elsevier","10.1016/j.quaint.2012.07.004","8 July 2013","In this case, most of the dating was done by AMS and the results permit development of a chronological","9443"
"57e2832acf58f10ce6cc4a8d","Early human occupation of Uruguay: Radiocarbon database and archaeological implications","Quaternary International","López Mazz, José Ma.","4","http://www.sciencedirect.com/science/article/pii/S1040618212004788","Elsevier","10.1016/j.quaint.2012.07.004","8 July 2013","Nevertheless, archaeological implications of this radiocarbon database also permit comparative and technological","9443"
"57e2832acf58f10ce6cc4a8d","Early human occupation of Uruguay: Radiocarbon database and archaeological implications","Quaternary International","López Mazz, José Ma.","4","http://www.sciencedirect.com/science/article/pii/S1040618212004788","Elsevier","10.1016/j.quaint.2012.07.004","8 July 2013","Stratigraphic context of the early radiocarbon ages permit inference of climatic conditions from regional","9443"
"576802a0cf58f1960392ae7c","Palaeoecological evidence for Mesolithic to Medieval climatic change and anthropogenic impact on the Alpine flora and vegetation of the Silvretta Massif (Switzerland/Austria)","Quaternary International","Dietre, Benjamin; Walser, Christoph; Lambers, Karsten; Reitmaier, Thomas; Hajdas, Irka; Haas, Jean Nicolas","1","http://www.sciencedirect.com/science/article/pii/S1040618214002961","Elsevier","10.1016/j.quaint.2014.05.001","5 December 2014","Likewise, a vast part of the archaeological sites in the Silvretta Massif remains undated and is likely to permit","9436"
"5505f1dee1382326932d8f31","Size-dependent isotopic composition of planktic foraminifers from Chukchi Sea vs. NW Atlantic sediments—implications for the Holocene paleoceanography of the western Arctic","Quaternary Science Reviews","Hillaire-Marcel, C.; de Vernal, A.; Polyak, L.; Darby, D.","2","http://www.sciencedirect.com/science/article/pii/S0277379103002841","Elsevier","10.1016/j.quascirev.2003.08.006","February 2004","These data were collected mostly in August and/or September, when ice free conditions prevailed, thus permitting","19411"
"5505f1dee1382326932d8f31","Size-dependent isotopic composition of planktic foraminifers from Chukchi Sea vs. NW Atlantic sediments—implications for the Holocene paleoceanography of the western Arctic","Quaternary Science Reviews","Hillaire-Marcel, C.; de Vernal, A.; Polyak, L.; Darby, D.","2","http://www.sciencedirect.com/science/article/pii/S0277379103002841","Elsevier","10.1016/j.quascirev.2003.08.006","February 2004","If this were the case, then a weighted mass calculation would permit a calculation of the isotopic composition","19411"
"55059631e1382326932d8dcf","Moving front or population expansion: How did Picea abies (L.) Karst. become frequent in central Sweden?","Quaternary Science Reviews","Giesecke, Thomas","1","http://www.sciencedirect.com/science/article/pii/S0277379105000971","Elsevier","10.1016/j.quascirev.2005.03.002","December 2005","A low area in the mountain chain between 631 and 641N permits a stronger in<U+FB02>uence of north Atlantic air","9437"
"5505a4b5e1382326932d8e01","Radiocarbon calibration curve spanning 0 to 50,000 years BP based on paired 230Th/234U/238U and 14C dates on pristine corals","Quaternary Science Reviews","Fairbanks, Richard G.; Mortlock, Richard A.; Chiu, Tzu-Chien; Cao, Li; Kaplan, Alexey; Guilderson, Thomas P.; Fairbanks, Todd W.; Bloom, Arthur L.; Grootes, Pieter M.; Nadeau, Marie-Josée","2","http://www.sciencedirect.com/science/article/pii/S0277379105001654","Elsevier","10.1016/j.quascirev.2005.04.007","September 2005","In contrast, radiocarbon calibration curves developed from <U+FB02>oating varved sequences do not permit a rigorous","7746"
"5505a4b5e1382326932d8e01","Radiocarbon calibration curve spanning 0 to 50,000 years BP based on paired 230Th/234U/238U and 14C dates on pristine corals","Quaternary Science Reviews","Fairbanks, Richard G.; Mortlock, Richard A.; Chiu, Tzu-Chien; Cao, Li; Kaplan, Alexey; Guilderson, Thomas P.; Fairbanks, Todd W.; Bloom, Arthur L.; Grootes, Pieter M.; Nadeau, Marie-Josée","2","http://www.sciencedirect.com/science/article/pii/S0277379105001654","Elsevier","10.1016/j.quascirev.2005.04.007","September 2005","In the following section, we present a statistical model that permits rigorous error treatment in radiocarbon","7746"
"55054f1fe1382326932d8c88","Interactions between climate and vegetation during the Lateglacial period as recorded by lake and mire sediment archives in Northern Italy and Southern Switzerland","Quaternary Science Reviews","Vescovi, Elisa; Ravazzi, Cesare; Arpenti, Enrico; Finsinger, Walter; Pini, Roberta; Valsecchi, Verushka; Wick, Lucia; Ammann, Brigitta; Tinner, Willy","1","http://www.sciencedirect.com/science/article/pii/S0277379107000820","Elsevier","10.1016/j.quascirev.2007.03.005","June 2007","To permit a better comparison between the results from the Palughetto mire and existing pollen stratigraphies","10433"
"5504f6e7e1382326932d8a9a","‘PALEOVAN’, International Continental Scientific Drilling Program (ICDP): site survey results and perspectives","Quaternary Science Reviews","Litt, Thomas; Krastel, Sebastian; Sturm, Michael; Kipfer, Rolf; Örcen, Sefer; Heumann, Georg; Franz, Sven Oliver; Ülgen, Umut B.; Niessen, Frank","1","http://www.sciencedirect.com/science/article/pii/S0277379109000870","Elsevier","10.1016/j.quascirev.2009.03.002","July 2009","They also permit distinction between C3 and C4 plants, a prerequisite for paleo pCO2 reconstructions","15976"
"5504ee71e1382326932d8a5b","Expanded response-surfaces: a new method to reconstruct paleoclimates from fossil pollen assemblages that lack modern analogues","Quaternary Science Reviews","Gonzales, L.M.; Williams, J.W.; Grimm, E.C.","1","http://www.sciencedirect.com/science/article/pii/S0277379109003072","Elsevier","10.1016/j.quascirev.2009.09.005","December 2009","Increased precipitation would have permitted Picea, especially   L.M.","6058"
"55076ceee1382326932d9564","A ~43-ka record of paleoenvironmental change in the Central American lowlands inferred from stable isotopes of lacustrine ostracods","Quaternary Science Reviews","Escobar, Jaime; Hodell, David A.; Brenner, Mark; Curtis, Jason H.; Gilli, Adrian; Mueller, Andreas D.; Anselmetti, Flavio S.; Ariztegui, Daniel; Grzesik, Dustin A.; Pérez, Liseth; Schwalb, Antje; Guilderson, Thomas P.","2","http://www.sciencedirect.com/science/article/pii/S0277379112000327","Elsevier","10.1016/j.quascirev.2012.01.020","22 March 2012","Climate was coldest/driest when meltwater directly entered the highlatitude North Atlantic, permitting","9874"
"55076ceee1382326932d9564","A ~43-ka record of paleoenvironmental change in the Central American lowlands inferred from stable isotopes of lacustrine ostracods","Quaternary Science Reviews","Escobar, Jaime; Hodell, David A.; Brenner, Mark; Curtis, Jason H.; Gilli, Adrian; Mueller, Andreas D.; Anselmetti, Flavio S.; Ariztegui, Daniel; Grzesik, Dustin A.; Pérez, Liseth; Schwalb, Antje; Guilderson, Thomas P.","2","http://www.sciencedirect.com/science/article/pii/S0277379112000327","Elsevier","10.1016/j.quascirev.2012.01.020","22 March 2012","Interpretation of the oxygen isotope record in the context of lithologic change permits a detailed reconstruction","9874"
"5506e1afe1382326932d9338","The Late Holocene Dry Period: multiproxy evidence for an extended drought between 2800 and 1850 cal yr BP across the central Great Basin, USA","Quaternary Science Reviews","Mensing, Scott A.; Sharpe, Saxon E.; Tunno, Irene; Sada, Don W.; Thomas, Jim M.; Starratt, Scott; Smith, Jeremy","1","http://www.sciencedirect.com/science/article/pii/S0277379113003156","Elsevier","10.1016/j.quascirev.2013.08.010","15 October 2013","wish to thank the Southern Nevada Water Authority (Zane Marshall and Brandon Humphries) for providing permits","9740"
"55f59ec3cf58f16256a22c87","Drivers of Holocene peatland carbon accumulation across a climate gradient in northeastern North America","Quaternary Science Reviews","Charman, Dan J.; Amesbury, Matthew J.; Hinchliffe, William; Hughes, Paul D.M.; Mallon, Gunnar; Blake, William H.; Daley, Tim J.; Gallego-Sala, Angela V.; Mauquoy, Dmitri","1","http://www.sciencedirect.com/science/article/pii/S0277379115002115","Elsevier","10.1016/j.quascirev.2015.05.012","1 August 2015","continental scale of this record means it will not necessarily re<U+FB02>ect local temperature changes, but it does permit","17311"
"54b4326be138239d8684ff17","New organic-walled dinoflagellate cysts from recent sediments of Central Asian seas","Review of Palaeobotany and Palynology","Marret, Fabienne; Leroy, Suzanne; Chalié, Françoise; Françoise, Francoise","1","http://www.sciencedirect.com/science/article/pii/S003466670300174X","Elsevier","10.1016/j.revpalbo.2003.10.002","March 2004","samples, in particular for the Caspian Sea sediments is uncertain, because the coring techniques do not permit","10029"
"54b43265e138239d8684ee22","Taxonomy, paleoecology and taphonomy of ground sloths (Xenarthra) from the Fairmead Landfill locality (Pleistocene: Irvingtonian) of Madera County, California","Quaternary Research","McDonald, H. Gregory; Dundas, Robert G.; Chatters, James C.","2","http://www.sciencedirect.com/science/article/pii/S0033589412001329","Elsevier","10.1016/j.yqres.2012.10.007","March 2013","late Irvingtonian and early Rancholabrean NALMA faunas containing Nothrotheriops does not currently permit","19681"
"54b43265e138239d8684ee22","Taxonomy, paleoecology and taphonomy of ground sloths (Xenarthra) from the Fairmead Landfill locality (Pleistocene: Irvingtonian) of Madera County, California","Quaternary Research","McDonald, H. Gregory; Dundas, Robert G.; Chatters, James C.","2","http://www.sciencedirect.com/science/article/pii/S0033589412001329","Elsevier","10.1016/j.yqres.2012.10.007","March 2013","Neither does it permit the change to be correlated with climatic or environmental events in the middle","19681"
"54f4aa42e13823054496a043","Stable isotopes in yellow-bellied marmot (Marmota flaviventris) fossils reveal environmental stability in the late Quaternary of the Colorado Rocky Mountains","Quaternary Research","Reynard, Linda M.; Meltzer, David J.; Emslie, Steven D.; Tuross, Noreen","1","http://www.sciencedirect.com/science/article/pii/S0033589414001483","Elsevier","10.1016/j.yqres.2014.12.006","March 2015","Acknowledgments Excavations in Cement Creek Cave were conducted under Special Use Permit FS-2700-4 from","9549"
"54b43248e138239d86849f07","Palaeoecology of three interstadial events during oxygen-isotope Stages 3 and 4: a lacustrine record from Lago Grande di Monticchio, southern Italy","Palaeogeography, Palaeoclimatology, Palaeoecology","Watts, W.A.; Allen, J.R.M.; Huntley, B.","2","http://www.sciencedirect.com/science/article/pii/S0031018299000966","Elsevier","10.1016/S0031-0182(99)00096-6","January 2000","In the Mediterranean, pollen diagrams are <U+FB02>oristically rich in tree species and permit detailed analysis","16302"
"54b43248e138239d86849f07","Palaeoecology of three interstadial events during oxygen-isotope Stages 3 and 4: a lacustrine record from Lago Grande di Monticchio, southern Italy","Palaeogeography, Palaeoclimatology, Palaeoecology","Watts, W.A.; Allen, J.R.M.; Huntley, B.","2","http://www.sciencedirect.com/science/article/pii/S0031018299000966","Elsevier","10.1016/S0031-0182(99)00096-6","January 2000","prove valuable in future, especially in PAZ 11 at Monticchio where over 6000 years of sedimentation can permit","16302"
"54b4326be138239d8684ff3d","Vegetation and climate during the Holocene in Southwest Patagonia, Argentina","Review of Palaeobotany and Palynology","Mancini, Mari´a Virginia","5","http://www.sciencedirect.com/science/article/pii/S0034666702001057","Elsevier","10.1016/S0034-6667(02)00105-7","November 2002","The paleoenvironmental and paleoclimatic reconstructions that these studies provided permit understanding","16969"
"54b4326be138239d8684ff3d","Vegetation and climate during the Holocene in Southwest Patagonia, Argentina","Review of Palaeobotany and Palynology","Mancini, Mari´a Virginia","5","http://www.sciencedirect.com/science/article/pii/S0034666702001057","Elsevier","10.1016/S0034-6667(02)00105-7","November 2002","Modern pollen assemblages The cluster analysis permitted di¡erentiation of ¢ve pollen groups (Fig. 2)","16969"
"54b4326be138239d8684ff3d","Vegetation and climate during the Holocene in Southwest Patagonia, Argentina","Review of Palaeobotany and Palynology","Mancini, Mari´a Virginia","5","http://www.sciencedirect.com/science/article/pii/S0034666702001057","Elsevier","10.1016/S0034-6667(02)00105-7","November 2002","The cluster analysis of the pollen sequence permits to di¡erentiate the following two zones (Fig. 3).","16969"
"54b4326be138239d8684ff3d","Vegetation and climate during the Holocene in Southwest Patagonia, Argentina","Review of Palaeobotany and Palynology","Mancini, Mari´a Virginia","5","http://www.sciencedirect.com/science/article/pii/S0034666702001057","Elsevier","10.1016/S0034-6667(02)00105-7","November 2002","reliable dates and excluding the dates of 4500 and 1950 yr BP, the zonation of the sequence (Fig. 3) permits","16969"
"54b4326be138239d8684ff3d","Vegetation and climate during the Holocene in Southwest Patagonia, Argentina","Review of Palaeobotany and Palynology","Mancini, Mari´a Virginia","5","http://www.sciencedirect.com/science/article/pii/S0034666702001057","Elsevier","10.1016/S0034-6667(02)00105-7","November 2002","This permits us to infer a greater availability of moisture associated with a decrease in temperature","16969"
"54b4326be138239d86850028","Fine-resolution Upper Weichselian and Holocene palynological record from Navarrés (Valencia, Spain) and a discussion about factors of Mediterranean forest succession","Review of Palaeobotany and Palynology","Carrión, J.S.; Van Geel, B.","1","http://www.sciencedirect.com/science/article/pii/S0034666799000093","Elsevier","10.1016/S0034-6667(99)00009-3","August 1999","aforementioned ‘home-<U+FB01>eld advantage’, there was an abiotically induced change when <U+FB01>res opened up resources and permitted","1065"
"550632d7e1382326932d9058","Holocene multidecadal and multicentennial droughts affecting Northern California and Nevada","Quaternary Science Reviews","Benson, Larry; Kashgarian, Michaele; Rye, Robert; Lund, Steve; Paillet, Fred; Smoot, Joseph; Kester, Cynthia; Mensing, Scott; Meko, Dave; Lindström, Susan","1","http://www.sciencedirect.com/science/article/pii/S0277379101000488","Elsevier","10.1016/S0277-3791(01)00048-8","February 2002","Ruby Lake Summer Lake  99–123 30–75 37–51 0–26 6–13 0–7 0–6 0–5 0–2  665  during the past 7630 cal yr, permitting","9738"
"57db8493cf58f1985d3892a8","Chronostratigraphy and correlation of the Pliocene and Quaternary of Colombia","Quaternary International","van der Hammen, Thomas; Hooghiemstra, Henry","1","http://www.sciencedirect.com/science/article/pii/S104061829600064X","Elsevier","10.1016/S1040-6182(96)00064-X","1997","Sierra Nevada de1 Cocuy, described 20 years ago, is fairly complete and its absolute and relative dating permits","9958"
"57ef77a3cf58f1295122f4c7","Vegetation and fire response to late Holocene human occupation in island and mainland north west Tasmania","Quaternary International","Hope, Geoffrey","1","http://www.sciencedirect.com/science/article/pii/S1040618298000718","Elsevier","10.1016/S1040-6182(98)00071-8","July 1999","possibly seasonal, occurred for an unknown time before the stabilisation of the slopes by vegetation permitted","7661"
"570e37dbcf58f13bb84a6371","The history and vegetation dynamics of a yew wood (Taxus baccata L.) in S.W. Ireland","New Phytologist","MITCHELL, F. J. G.","1","http://doi.wiley.com/10.1111/j.1469-8137.1990.tb00486.x","Wiley","10.1111/j.1469-8137.1990.tb00486.x","July 1990","the  scale of the regional pollen diagram is too coarse to geological boundary with Devonian Old Red  permit","7445"
"5a9676e2cf58f17264fae864","New evidence for Late Pleistocene human exploitation of Jefferson's Ground Sloth ( Megalonyx jeffersonii ) from northern Ohio, USA","World Archaeology","Redmond, Brian G.; McDonald, H Gregory; Greenfield, Haskel J.; Burr, Matthew L.","1","http://www.tandfonline.com/doi/abs/10.1080/00438243.2012.647576","Taylor and Francis","10.1080/00438243.2012.647576","2012 03","matches the descriptions of Megalonyx je<U+FB00>ersonii in Leidy (1855), Stock (1925) and McDonald (1977) and permits","7288"
"5a967e24cf58f174f6107661","Gazelle behaviour and human presence at early Neolithic Göbekli Tepe, south-east Anatolia","World Archaeology","Lang, Caroline; Peters, Joris; Pöllath, Nadja; Schmidt, Klaus; Grupe, Gisela","1","https://www.tandfonline.com/doi/full/10.1080/00438243.2013.820648","Taylor and Francis","10.1080/00438243.2013.820648","2013 07","The General Directorate of Antiquities of Turkey, Ankara, kindly permitted archaeological research at","19264"
"58ce79d9cf58f155046d21cd","Palynology of the Silverado formation (late Paleocene), riverside and orange counties, California","Palynology","Gaponoff, Sharma Lynn","1","http://www.tandfonline.com/doi/abs/10.1080/01916122.1984.9989272","Taylor and Francis","10.1080/01916122.1984.9989272","1984 12","possess a combination of morphological characteristics which appear distinctive and diagnostic enough to permit","15314"
"58ce64c0cf58f14ecc98b9b7","Palynology and paleoecology of the Middle Miocene Alum Bluff flora, Liberty County, Florida, USA","Palynology","Jarzen, David M.; Corbett, Sarah L.; Manchester, Steven R.","1","http://www.tandfonline.com/doi/abs/10.1080/01916122.2010.510824","Taylor and Francis","10.1080/01916122.2010.510824","2010 12","Acknowledgements The Nature Conservancy provided a permit for Corbett and others to collect fossil plants","15316"
"5b6dbdc3cf58f1b61d44c892","The modern pollen–vegetation relationships of a tropical forest–savannah mosaic landscape, Ghana, West Africa","Palynology","Julier, Adele C.M.; Jardine, Phillip E.; Adu-Bredu, Stephen; Coe, Angela L.; Duah-Gyamfi, Akwasi; Fraser, Wesley T.; Lomax, Barry H.; Malhi, Yadvinder; Moore, Sam; Owusu-Afriyie, Kennedy; Gosling, William D.","1","https://www.tandfonline.com/doi/full/10.1080/01916122.2017.1356392","Taylor and Francis","10.1080/01916122.2017.1356392","2018 07","terms of the Creative Commons Attribution License (http://creativecommons.org/licenses/by/4.0/), which permits","16177"
"5c38cbfb1faed655488c5e5d","Quantitative biostratigraphical ranges of some late Cenozoic species of the dinoflagellate genus Spiniferites and taxonomic considerations","Palynology","Londeix, Laurent","1","https://www.tandfonline.com/doi/full/10.1080/01916122.2018.1465731","Taylor and Francis","10.1080/01916122.2018.1465731","2018 12","Attribution-NonCommercial-NoDerivatives License (http://creativecommons.org/licenses/by-nc-nd/4.0/), which permits","17260"
"58d28207cf58f121bb500a63","Miocene algae and spores from Tierra del Fuego, Argentina","Alcheringa: An Australasian Journal of Palaeontology","Zamaloa, María del Carmen","1","http://www.tandfonline.com/doi/abs/10.1080/03115510408619282","Taylor and Francis","10.1080/03115510408619282","2004 01","Detailed SEM study and a comparative studywith modem forms will permit speculation as to whether micro","16341"
"5d9579b8998e17af82513b14","Revised age for Mojokerto 1, an early Homo erectus cranium from East Java, Indonesia","Australian Archaeology","Morwood, M.J.; O’Sullivan, P.; Susanto, E.E.; Aziz, F.","1","http://www.tandfonline.com/doi/full/10.1080/03122417.2003.11681757","Taylor and Francis","10.1080/03122417.2003.11681757","2003 01","Acknowledgments Our Mojokerto fieldwork was carried out under Permits 072/0328/303/199 from the Direktorat","16154"
"5e19962b998e17af825a6f55","Ice cave reveals environmental forcing of long-term Pyrenean tree line dynamics","Journal of Ecology","Leunda, Maria; González-Sampériz, Penélope; Gil-Romera, Graciela; Bartolomé, Miguel; Belmonte-Ribas, Ánchel; Gómez-García, Daniel; Kaltenrieder, Petra; Rubiales, Juan Manuel; Schwörer, Christoph; Tinner, Willy; Morales-Molino, César; Sancho, Carlos; Leys, Bérangère","1","http://doi.wiley.com/10.1111/1365-2745.13077","Wiley","10.1111/1365-2745.13077","","Specifically, the opening of the forest and therefore of the canopy may have permitted long-distance","16443"
"5723e3f3cf58f1921ee67c77","Palaeoecological analysis of an isolated stand of Nothofagus cunninghamii (Hook.) Oerst. in eastern Tasmania","Austral Ecology","HARLE, K. J.; KERSHAW, A. P.; MACPHAIL, M. K.; NEYLAND, M. G.","1","http://doi.wiley.com/10.1111/j.1442-9993.1993.tb00440.x","Wiley","10.1111/j.1442-9993.1993.tb00440.x","June 1993","1992), has been proposed by Rogers and McGlone (1989), They suggest that cooler and wetter winters, permitting","17280"
"570ed5f7cf58f1759799b4ce","Late- and post-glacial vegetational change at Black Loch, Fife, eastern Scotland - a multiple core approach","New Phytologist","WHITTINGTON, GRAEME; EDWARDS, KEVIN J.; CUNDILL, PETER R.","3","http://doi.wiley.com/10.1111/j.1469-8137.1991.tb00575.x","Wiley","10.1111/j.1469-8137.1991.tb00575.x","May 1991","profiles, but the similarities are sufficiently strong to enable useful comparisons to be made and to permit","1386"
"570ed5f7cf58f1759799b4ce","Late- and post-glacial vegetational change at Black Loch, Fife, eastern Scotland - a multiple core approach","New Phytologist","WHITTINGTON, GRAEME; EDWARDS, KEVIN J.; CUNDILL, PETER R.","3","http://doi.wiley.com/10.1111/j.1469-8137.1991.tb00575.x","Wiley","10.1111/j.1469-8137.1991.tb00575.x","May 1991","Cereal-type pollen first appears in BLIVe but poorer stratigraphical resolution does not permit an accurate","1386"
"570ed5f7cf58f1759799b4ce","Late- and post-glacial vegetational change at Black Loch, Fife, eastern Scotland - a multiple core approach","New Phytologist","WHITTINGTON, GRAEME; EDWARDS, KEVIN J.; CUNDILL, PETER R.","3","http://doi.wiley.com/10.1111/j.1469-8137.1991.tb00575.x","Wiley","10.1111/j.1469-8137.1991.tb00575.x","May 1991","sedimentation rate has permitted the gathering of  data at a high level of resolution.","1386"
"577eebddcf58f1a80ec4ed01","First record of an interstadial insect from Greenland: Amara alpina (Paykull, 1790) (Coleoptera: Carabidae)","Boreas","BöCHER, JENS","1","http://doi.wiley.com/10.1111/j.1502-3885.1989.tb00364.x","Wiley","10.1111/j.1502-3885.1989.tb00364.x","March 1989","Postglacialperiodandatthat timetherangeofA. alpina may well have extended north of its present day limit, thus permitting","6149"
"5c6ac8b81faed6554896447f","Pollen-vegetation relationships along steep climatic gradients in western Amazonia","Journal of Vegetation Science","Urrego, Dunia H.; Silman, Miles R.; Correa-Metrio, Alexander; Bush, Mark B.","1","http://doi.wiley.com/10.1111/j.1654-1103.2011.01289.x","Wiley","10.1111/j.1654-1103.2011.01289.x","2011 10","We are grateful to personnel from the Manu National Park and INRENA for permitting access to the park","11591"
"5c30101a1faed655488b6ff5","Aboriginal impacts on fire and vegetation on a Tasmanian island","Journal of Biogeography","McWethy, D. B.; Haberle, S. G.; Hopf, F.; Bowman, D. M. J. S.","2","http://doi.wiley.com/10.1111/jbi.12935","Wiley","10.1111/jbi.12935","2017 06","grant by the Department of Primary Industries, Parks, Water & Environment (Tasmanian State Government, permit","17250"
"5c30101a1faed655488b6ff5","Aboriginal impacts on fire and vegetation on a Tasmanian island","Journal of Biogeography","McWethy, D. B.; Haberle, S. G.; Hopf, F.; Bowman, D. M. J. S.","2","http://doi.wiley.com/10.1111/jbi.12935","Wiley","10.1111/jbi.12935","2017 06","number E11133).","17250"
